catcher_id,jobma_catcher_status,jobma_catcher_type,subscription_status,subscription_type,referral_credit,is_premium,sub_user,company_size,per_sub_user,number_of_logins,jobma_login_status,days_since_login,wallet_sum,plan_type,is_unlimited,subscription_sum,subscription_count,currency,premium_plan_id,pre_recorded_kit_counts,number_of_jobs_posted,number_of_invitations,number_of_pitcher_applied,pre_rec_interviews_counts,live_interviews_counts,ai_kit_counts,ai_interviews_counts
7795,1,1,2,0,0,0,1,1-25,10000.0,1.0,0.0,1024.0,60.0,1.0,0.0,1000.0,2.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7796,1,1,2,0,0,0,1,500-1000,10000.0,1.0,0.0,1024.0,20.0,1.0,0.0,0.0,1.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7797,1,1,2,0,0,0,1,More than 1000,10000.0,1.0,0.0,1024.0,65.0,1.0,0.0,1416.0,2.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7798,0,1,1,0,0,1,11,1-25,100.0,1.0,0.0,1023.0,9310.0,0.0,0.0,11400.0,9.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7799,0,1,1,0,0,0,10,More than 1000,60.0,1.0,0.0,1024.0,620.0,1.0,0.0,80500.0,5.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7801,1,1,2,0,0,0,1,1-25,100.0,1.0,0.0,1024.0,600.0,0.0,0.0,600.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7802,1,1,2,0,0,0,999,26-100,10000.0,1.0,0.0,1024.0,500000.0,1.0,1.0,50000.0,1.0,1,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
7803,1,1,2,0,0,0,999,1-25,100.0,1.0,0.0,1024.0,500000.0,0.0,1.0,10000.0,1.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7804,1,1,2,0,0,0,1,26-100,100.0,1.0,0.0,1024.0,50.0,0.0,0.0,50.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7805,0,1,2,0,0,0,10,101-500,60.0,1.0,0.0,1024.0,250.0,1.0,0.0,55000.0,3.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7807,1,1,2,0,0,0,999,101-500,100.0,1.0,0.0,1024.0,500000.0,0.0,1.0,10000.0,1.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7808,1,1,2,0,0,0,1,101-500,100.0,1.0,0.0,1024.0,600.0,0.0,0.0,600.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7809,1,1,2,0,0,0,10,101-500,100.0,1.0,0.0,1024.0,150.0,0.0,0.0,150.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7810,1,1,1,0,0,1,14,101-500,100.0,1.0,0.0,520.0,22106.0,0.0,0.0,2100.0,3.0,0,3.0,0.0,1.0,943.0,461.0,479.0,0.0,0.0,0.0
7811,1,1,2,0,0,0,999,101-500,10000.0,1.0,0.0,1023.0,500000.0,1.0,1.0,118.0,1.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7812,1,1,1,0,0,0,999,101-500,100.0,1.0,0.0,1023.0,500000.0,0.0,1.0,4000.0,2.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7813,1,1,2,0,0,0,10,500-1000,100.0,1.0,0.0,1023.0,2251.0,0.0,0.0,1950.0,2.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7815,1,1,2,0,0,0,1,1-25,10000.0,1.0,0.0,1023.0,150.0,1.0,0.0,17700.0,1.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7816,1,1,2,0,0,0,999,26-100,100.0,1.0,0.0,1023.0,500000.0,0.0,1.0,10000.0,1.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7817,1,1,2,0,0,0,1,26-100,100.0,1.0,0.0,1023.0,50.0,0.0,0.0,50.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7818,1,1,2,0,0,0,10,1-25,10000.0,1.0,0.0,1023.0,150.0,1.0,0.0,29500.0,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7819,1,1,1,0,0,0,1,1-25,60.0,1.0,0.0,1009.0,520.0,1.0,0.0,34200.0,11.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7820,1,1,2,0,0,0,999,101-500,100.0,1.0,0.0,1023.0,500000.0,0.0,1.0,20000.0,1.0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7823,1,1,2,0,0,0,10,101-500,100.0,1.0,0.0,1023.0,1800.0,0.0,0.0,1800.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7824,1,1,2,0,0,0,1,1-25,100.0,1.0,0.0,1023.0,5.0,0.0,0.0,0.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7825,1,1,2,0,0,0,10,1-25,100.0,1.0,0.0,1023.0,1927.0,0.0,0.0,1800.0,2.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7829,1,1,1,0,0,1,999,500-1000,100.0,1.0,0.0,1015.0,2750.0,0.0,0.0,21400.0,29.0,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7830,1,1,2,0,0,1,10,101-500,100.0,1.0,0.0,987.0,11150.0,0.0,0.0,11050.0,7.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7831,1,1,2,0,0,0,999,500-1000,100.0,1.0,0.0,1011.0,500000.0,0.0,1.0,270050.0,25.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7832,1,1,1,0,0,1,1,26-100,100.0,1.0,0.0,942.0,900.0,0.0,0.0,28450.0,29.0,0,4.0,1.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0
7833,1,1,1,0,0,0,10,26-100,100.0,1.0,0.0,956.0,11300.0,0.0,0.0,13000.0,9.0,0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7834,1,1,2,0,0,0,999,500-1000,100.0,1.0,0.0,955.0,500000.0,0.0,1.0,40000.0,4.0,0,4.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0
7835,1,1,2,0,0,0,1,1-25,100.0,1.0,0.0,1023.0,5.0,0.0,0.0,0.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7836,0,1,2,0,0,0,1,1-25,10000.0,1.0,0.0,1023.0,10.0,1.0,0.0,0.0,2.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7838,0,1,2,0,0,0,1,500-1000,10000.0,1.0,0.0,1017.0,20.0,1.0,0.0,0.0,2.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7839,0,1,1,0,0,0,1,500-1000,10000.0,1.0,0.0,1017.0,110.0,1.0,0.0,32700.0,4.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7840,0,1,2,0,0,0,1,1-25,10000.0,1.0,0.0,1023.0,10.0,1.0,0.0,0.0,2.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7843,1,1,1,0,0,0,1,101-500,100.0,1.0,0.0,1022.0,640.0,0.0,0.0,650.0,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7846,1,1,2,0,0,0,1,101-500,100.0,1.0,0.0,1022.0,50.0,0.0,0.0,50.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7847,1,1,2,0,0,0,2,101-500,100.0,1.0,0.0,1022.0,50.0,0.0,0.0,50.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7848,1,1,2,0,0,0,10,26-100,100.0,1.0,0.0,1022.0,150.0,0.0,0.0,150.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7849,1,1,2,0,0,0,1,101-500,100.0,1.0,0.0,1022.0,50.0,0.0,0.0,50.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7850,1,1,2,0,0,0,1,500-1000,100.0,1.0,0.0,1022.0,50.0,0.0,0.0,50.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7852,1,1,1,0,0,0,10,500-1000,100.0,1.0,0.0,1022.0,2000.0,0.0,0.0,2000.0,2.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7853,1,1,2,0,0,0,10,26-100,100.0,1.0,0.0,1022.0,150.0,0.0,0.0,150.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7854,1,1,2,0,0,0,16,26-100,100.0,1.0,0.0,1022.0,270.0,0.0,0.0,150.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7855,1,1,2,0,0,0,999,101-500,100.0,1.0,0.0,1022.0,500000.0,0.0,1.0,2000.0,1.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7856,1,1,2,0,0,0,2,500-1000,100.0,1.0,0.0,1022.0,600.0,0.0,0.0,600.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7857,1,1,2,0,0,0,100,26-100,100.0,1.0,0.0,1022.0,1800.0,0.0,0.0,1800.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7858,1,1,2,0,0,0,999,26-100,100.0,1.0,0.0,1022.0,500000.0,0.0,1.0,100.0,1.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7859,1,1,2,0,0,0,999,1-25,100.0,1.0,0.0,1022.0,500000.0,0.0,1.0,10000.0,1.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7860,1,1,2,0,0,0,1,1-25,100.0,1.0,0.0,1022.0,50.0,0.0,0.0,50.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7861,1,1,2,0,0,0,999,1-25,100.0,1.0,0.0,1022.0,500000.0,0.0,1.0,10000.0,1.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7862,1,1,2,0,0,0,999,101-500,100.0,1.0,0.0,1022.0,500000.0,0.0,1.0,10000.0,1.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7863,1,1,2,0,0,0,999,26-100,100.0,1.0,0.0,1022.0,500000.0,0.0,1.0,10000.0,1.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7866,1,1,2,0,0,0,1,1-25,100.0,1.0,0.0,1022.0,50.0,0.0,0.0,0.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7867,0,1,2,0,0,0,1,101-500,100.0,1.0,0.0,1022.0,650.0,0.0,0.0,600.0,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7870,1,1,2,0,0,0,999,101-500,100.0,1.0,0.0,1022.0,500000.0,0.0,1.0,10000.0,1.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7871,1,1,2,0,0,0,10,1-25,100.0,1.0,0.0,1022.0,150.0,0.0,0.0,150.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7872,1,1,1,0,0,0,999,1-25,100.0,1.0,0.0,1022.0,500000.0,0.0,1.0,20000.0,2.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7873,1,1,2,0,0,0,999,26-100,100.0,1.0,0.0,1022.0,500000.0,0.0,1.0,10000.0,1.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7874,1,1,2,0,0,0,1,101-500,100.0,1.0,0.0,1022.0,50.0,0.0,0.0,50.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7875,0,1,1,0,0,0,1,26-100,100.0,1.0,0.0,1022.0,100.0,0.0,0.0,100.0,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7876,1,1,2,0,0,0,10,26-100,100.0,1.0,0.0,1022.0,150.0,0.0,0.0,150.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7877,1,1,2,0,0,0,1,101-500,100.0,1.0,0.0,1022.0,122.0,0.0,0.0,122.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7878,1,1,2,0,0,0,10,101-500,100.0,1.0,0.0,1022.0,150.0,0.0,0.0,150.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7879,1,1,2,0,0,0,999,500-1000,100.0,1.0,0.0,1022.0,500000.0,1.0,1.0,1180.0,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7881,1,1,2,0,0,0,999,26-100,10000.0,1.0,0.0,1019.0,500000.0,1.0,1.0,10000.0,1.0,1,7.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0
7882,1,1,2,0,0,0,1,101-500,100.0,1.0,0.0,1019.0,272.0,0.0,0.0,50.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7883,0,1,1,0,0,1,14,26-100,100.0,1.0,0.0,1019.0,4020.0,0.0,0.0,5700.0,5.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7884,1,1,2,0,0,0,1,1-25,10000.0,1.0,0.0,1019.0,50.0,1.0,0.0,17700.0,1.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7885,0,1,2,0,0,0,10,101-500,10000.0,1.0,0.0,1019.0,280.0,1.0,0.0,74500.0,6.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7886,1,1,1,0,0,0,3,101-500,100.0,1.0,0.0,1019.0,750.0,0.0,0.0,650.0,2.0,0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
7887,0,1,1,0,0,1,3,26-100,10000.0,1.0,0.0,1019.0,300.0,1.0,0.0,106200.0,7.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7891,0,1,2,0,0,1,4,101-500,100.0,1.0,0.0,1019.0,418.0,0.0,0.0,50.0,1.0,0,2.0,3.0,2.0,11.0,6.0,7.0,0.0,0.0,0.0
7892,1,1,2,0,0,0,1,1-25,100.0,1.0,0.0,1019.0,105.0,0.0,0.0,0.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7894,1,1,2,0,0,0,1,26-100,100.0,1.0,0.0,1019.0,100.0,0.0,0.0,250.0,3.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7896,1,1,2,0,0,0,1,26-100,100.0,1.0,0.0,1019.0,650.0,0.0,0.0,800.0,3.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7897,0,1,1,0,0,0,10,26-100,100.0,1.0,0.0,1019.0,400.0,0.0,0.0,550.0,5.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7898,0,1,1,0,0,0,1,26-100,100.0,1.0,0.0,1019.0,100.0,0.0,0.0,10250.0,4.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7899,1,1,2,0,0,0,999,101-500,10000.0,1.0,0.0,1019.0,500000.0,1.0,1.0,11000.0,1.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7900,1,1,1,0,0,0,10,101-500,10000.0,1.0,0.0,1018.0,150.0,1.0,0.0,29500.0,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7901,1,1,2,0,0,0,999,101-500,100.0,1.0,0.0,1018.0,500000.0,0.0,1.0,10000.0,1.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7902,1,1,2,0,0,0,1,26-100,100.0,1.0,0.0,1018.0,600.0,0.0,0.0,600.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7903,1,1,2,0,0,0,1,500-1000,100.0,1.0,0.0,1018.0,100.0,0.0,0.0,2.0,1.0,0,2.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0
7905,0,1,1,0,0,0,10,26-100,100.0,1.0,0.0,1018.0,2000.0,0.0,0.0,2000.0,3.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7906,1,1,1,0,0,0,999,26-100,10000.0,1.0,0.0,1018.0,500000.0,1.0,1.0,23800.0,2.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7907,1,1,2,0,0,0,20,1-25,100.0,1.0,0.0,1018.0,600.0,0.0,0.0,600.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7908,1,1,2,0,0,0,1,1-25,100.0,1.0,0.0,1018.0,50.0,0.0,0.0,50.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7909,1,1,2,0,0,0,20,26-100,100.0,1.0,0.0,1018.0,600.0,0.0,0.0,600.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7910,0,1,2,0,0,1,999,26-100,60.0,1.0,0.0,949.0,500000.0,1.0,1.0,54500.0,3.0,1,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7912,1,1,2,0,0,0,1,101-500,100.0,1.0,0.0,1018.0,50.0,0.0,0.0,600.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7914,1,1,2,0,0,0,20,26-100,100.0,1.0,0.0,1018.0,50.0,0.0,0.0,50.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7915,0,1,2,0,0,0,20,101-500,100.0,1.0,0.0,1018.0,590.0,0.0,0.0,699.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7917,1,1,2,0,0,0,1,500-1000,10000.0,1.0,0.0,1018.0,50.0,1.0,0.0,15000.0,1.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7918,1,1,2,0,0,0,1,1-25,100.0,1.0,0.0,1018.0,50.0,0.0,0.0,50.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7920,1,1,1,0,0,0,1,26-100,100.0,1.0,0.0,1018.0,1250.0,0.0,0.0,1250.0,3.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7921,1,1,2,0,0,0,1,26-100,100.0,1.0,0.0,1018.0,50.0,0.0,0.0,50.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7922,0,1,2,0,0,0,10,26-100,100.0,1.0,0.0,1018.0,200.0,0.0,0.0,200.0,2.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7923,1,1,2,0,0,0,1,101-500,100.0,1.0,0.0,1018.0,50.0,0.0,0.0,50.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7924,1,1,2,0,0,0,1,101-500,100.0,1.0,0.0,1018.0,50.0,0.0,0.0,50.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7925,1,1,2,0,0,0,1,500-1000,100.0,1.0,0.0,1018.0,50.0,0.0,0.0,50.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7926,1,1,1,0,0,0,1,1-25,100.0,1.0,0.0,1017.0,750.0,0.0,0.0,650.0,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7927,1,1,2,0,0,0,10,1-25,10000.0,1.0,0.0,1016.0,150.0,1.0,0.0,29500.0,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7930,1,1,2,0,0,0,1,1-25,10000.0,1.0,0.0,1017.0,120.0,1.0,0.0,47700.0,3.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7931,1,1,1,0,0,1,16,101-500,100.0,1.0,0.0,1012.0,2200.0,0.0,0.0,1900.0,5.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7932,1,1,2,0,0,0,15,26-100,100.0,1.0,0.0,1017.0,150.0,0.0,0.0,150.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7933,1,1,1,0,0,0,999,26-100,100.0,1.0,0.0,1016.0,500000.0,0.0,1.0,10750.0,5.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7936,1,1,2,0,0,0,1,26-100,100.0,1.0,0.0,1017.0,600.0,0.0,0.0,600.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7937,1,1,2,0,0,0,20,101-500,100.0,1.0,0.0,1017.0,1800.0,0.0,0.0,1800.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7938,1,1,1,0,0,0,1,101-500,100.0,1.0,0.0,1017.0,722.0,0.0,0.0,722.0,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7940,1,1,2,0,0,0,1,500-1000,10000.0,1.0,0.0,1005.0,48.0,1.0,0.0,17700.0,1.0,1,5.0,6.0,6.0,19.0,20.0,21.0,0.0,0.0,0.0
7942,1,1,2,0,0,0,5,101-500,100.0,1.0,0.0,1016.0,50.0,0.0,0.0,50.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7943,1,1,2,0,0,0,10,26-100,100.0,1.0,0.0,1016.0,600.0,0.0,0.0,600.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7944,1,1,1,0,0,0,999,26-100,10000.0,1.0,0.0,1016.0,500000.0,1.0,1.0,35600.0,4.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7945,1,1,2,0,0,0,10,101-500,10000.0,1.0,0.0,1016.0,150.0,1.0,0.0,29500.0,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7946,1,1,2,0,0,0,1,1-25,100.0,1.0,0.0,1016.0,600.0,0.0,0.0,600.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7947,1,1,2,0,0,0,15,101-500,100.0,1.0,0.0,1015.0,150.0,0.0,0.0,150.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7948,1,1,2,0,0,0,1,26-100,100.0,1.0,0.0,1015.0,1300.0,0.0,0.0,1200.0,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7949,1,1,2,0,0,0,10,26-100,10000.0,1.0,0.0,1015.0,420.0,1.0,0.0,64900.0,3.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7950,1,1,2,0,0,0,1,26-100,100.0,1.0,0.0,1015.0,600.0,0.0,0.0,600.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7951,1,1,1,0,0,0,10,101-500,100.0,1.0,0.0,1015.0,2500.0,0.0,0.0,2100.0,3.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7952,1,1,1,0,0,0,10,101-500,60.0,1.0,0.0,1015.0,500300.0,1.0,0.0,62100.0,6.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7954,1,1,2,0,0,0,10,500-1000,60.0,1.0,0.0,1015.0,150.0,1.0,0.0,36900.0,3.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7957,1,1,2,0,0,0,2,500-1000,100.0,1.0,0.0,1015.0,50.0,0.0,0.0,50.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7958,1,1,2,0,0,0,5,500-1000,100.0,1.0,0.0,1015.0,150.0,0.0,0.0,150.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7959,1,1,2,0,0,0,1,1-25,10000.0,1.0,0.0,1012.0,100.0,1.0,0.0,17700.0,1.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7960,1,1,1,0,0,1,11,101-500,100.0,1.0,0.0,1004.0,2610.0,0.0,0.0,2400.0,5.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7961,1,1,1,0,0,1,1,101-500,100.0,1.0,0.0,1012.0,2450.0,0.0,0.0,1950.0,6.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7963,1,1,1,0,0,0,10,101-500,10000.0,1.0,0.0,1012.0,300.0,1.0,0.0,59000.0,2.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7964,1,1,1,0,0,0,15,More than 1000,100.0,1.0,0.0,980.0,3110.0,0.0,0.0,2050.0,2.0,0,3.0,2.0,2.0,6.0,3.0,2.0,0.0,0.0,0.0
7965,1,1,2,0,0,0,10,500-1000,10000.0,1.0,0.0,977.0,200.0,1.0,0.0,47200.0,2.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7966,1,1,1,0,0,0,999,101-500,10000.0,1.0,0.0,1012.0,500000.0,1.0,1.0,23600.0,2.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7969,1,1,2,0,0,0,1,1-25,10000.0,1.0,0.0,1012.0,50.0,1.0,0.0,17700.0,1.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7971,1,1,2,0,0,0,999,26-100,10000.0,1.0,0.0,1012.0,500000.0,1.0,1.0,1200.0,1.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7973,1,1,1,0,0,0,999,500-1000,100.0,1.0,0.0,1012.0,500000.0,0.0,1.0,140000.0,2.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7976,1,1,1,0,0,0,1,101-500,60.0,1.0,0.0,1012.0,60.0,1.0,0.0,30000.0,2.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7977,1,1,2,0,0,0,10,1-25,100.0,1.0,0.0,1012.0,2500.0,0.0,0.0,6150.0,7.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7979,1,1,2,0,0,0,10,101-500,60.0,1.0,0.0,1012.0,205.0,1.0,0.0,25000.0,4.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7980,1,1,1,0,0,1,1,26-100,100.0,1.0,0.0,1012.0,1900.0,0.0,0.0,2500.0,6.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7982,1,1,2,0,0,0,999,500-1000,100.0,1.0,0.0,1012.0,500000.0,0.0,1.0,22900.0,6.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
