catcher_id,subscription_amount,credit_given,currency_val,times_of_subscription
3118,53.1,0,1.0,1
3119,1.18,0,1.0,1
3121,1180.0,0,1.0,1
3125,1000.0,0,1.0,1
3131,1.0,0,1.0,1
3139,1180.0,0,1.0,2
3139,199.0,0,1.0,2
3143,0.0,0,1.0,1
3145,11.8,0,1.0,1
3147,199.0,0,1.0,1
3150,0.0,0,1.0,2
3152,199.0,0,1.0,1
3153,45.0,0,1.0,1
3155,45.0,0,1.0,1
3156,1.0,0,1.0,1
3157,1.0,0,1.0,1
3158,123.0,0,1.0,1
3159,11.8,0,1.0,1
3160,12.0,0,1.0,1
3161,14.16,0,1.0,1
3163,199.0,0,1.0,3
3163,20.0,0,1.0,3
3163,12.0,0,1.0,3
3164,12.0,0,1.0,1
3166,12.0,0,1.0,1
3168,11.8,0,1.0,1
3169,53.1,0,1.0,1
3171,53.1,0,1.0,1
3173,23.0,0,1.0,2
3173,124.0,0,1.0,2
3174,11800.0,0,1.0,1
3176,53.1,0,1.0,1
3178,11.8,0,1.0,1
3179,199.0,0,1.0,2
3179,10.0,0,1.0,2
3181,100.0,0,1.0,1
3183,118.0,0,1.0,1
3184,5000.0,0,1.0,1
3185,5000.0,0,1.0,1
3186,500.0,0,1.0,1
3187,5000.0,0,1.0,1
3188,5000.0,0,1.0,1
3189,5900.0,0,1.0,1
3194,109.0,0,1.0,1
3196,100.0,0,1.0,1
3197,100.0,0,1.0,1
3198,100.0,0,1.0,1
3199,109.0,0,1.0,1
3203,22.0,0,1.0,1
3205,141.6,0,1.0,1
3206,125.0,0,1.0,1
3209,22.0,0,1.0,1
3214,100.0,0,1.0,1
3218,171.1,0,1.0,1
3220,145.0,0,1.0,1
3221,171.1,0,1.0,1
3223,11.8,0,1.0,1
3225,120.0,0,1.0,1
3226,141.6,0,1.0,1
3228,10000.0,0,1.0,1
3229,0.0,0,1.0,1
3238,1000.0,0,1.0,1
3241,53.1,0,1.0,1
3242,10.0,0,1.0,1
3249,10.0,0,1.0,1
3250,100.0,0,1.0,1
3251,1.18,0,1.0,1
3257,100.0,0,1.0,1
3258,100.0,0,1.0,1
3261,150.0,0,1.0,1
3263,141.6,0,1.0,4
3264,100.0,0,1.0,1
3265,1.0,0,1.0,1
3266,1.0,0,1.0,1
3267,100.0,0,1.0,1
3268,23.6,0,1.0,1
3269,100.0,0,1.0,1
3270,100.0,0,1.0,1
3271,1000.0,0,1.0,2
3272,1000.0,0,1.0,2
3271,122.0,0,1.0,2
3273,0.0,0,1.0,1
3263,14.16,0,1.0,4
3263,100.0,0,1.0,4
3275,10.0,0,1.0,1
3277,199.0,0,1.0,1
3279,0.0,0,1.0,2
3280,80.0,0,1.0,1
3279,100.0,0,1.0,2
3281,80.0,0,1.0,1
3282,233.0,0,1.0,1
3283,100.0,0,1.0,3
3284,100.0,0,1.0,1
3285,100.0,0,1.0,1
3286,11.8,0,1.0,1
3288,10.0,0,1.0,1
3289,140.0,0,1.0,1
3291,100.0,0,1.0,2
3292,100.0,0,1.0,1
3293,100.0,0,1.0,1
3294,100.0,0,1.0,3
3294,118.0,0,1.0,3
3297,0.0,0,1.0,6
3297,100.0,0,1.0,6
3298,100.0,0,1.0,2
3299,1.0,0,1.0,1
3297,200.0,0,1.0,6
3297,211.0,0,1.0,6
3297,1000.0,0,1.0,6
3303,1000.0,0,1.0,1
3304,122.0,0,1.0,1
3305,1180.0,0,1.0,1
3306,15.0,0,1.0,1
3307,1180.0,0,1.0,1
3308,53.1,0,1.0,1
3309,53.1,0,1.0,1
3310,199.0,0,1.0,1
3311,199.0,0,1.0,1
3312,199.0,0,1.0,1
3313,199.0,0,1.0,1
3314,118.0,0,1.0,1
3315,199.0,0,1.0,1
3316,53.1,0,1.0,1
3317,199.0,0,1.0,2
3318,11.8,0,1.0,1
3320,199.0,0,1.0,1
3322,20000.0,0,1.0,1
3324,1180.0,0,1.0,1
3325,10500.0,0,1.0,1
3317,10.0,0,1.0,2
3327,100.0,0,1.0,1
3328,4500.0,0,1.0,1
3329,100.0,0,1.0,1
3330,1000.0,0,1.0,1
3332,9267.72,0,1.0,1
3333,7000.0,0,1.0,1
3334,1000.0,0,1.0,2
3334,100.0,0,1.0,2
3336,11.8,0,1.0,1
3337,11800.0,0,1.0,1
3339,11800.0,0,1.0,1
3340,199.0,0,1.0,1
3341,1000.0,0,1.0,1
3342,1000.0,0,1.0,2
3343,1000.0,0,1.0,2
3344,1180.0,0,1.0,2
3343,2500.0,0,1.0,2
3342,118.0,0,1.0,2
3345,23.6,0,1.0,1
3346,1.18,0,1.0,1
3347,23.6,0,1.0,1
3348,23.6,0,1.0,1
3349,23.6,0,1.0,1
3350,23.6,0,1.0,1
3351,23.6,0,1.0,1
3352,23.6,0,1.0,1
3353,11800.0,0,1.0,1
3354,11800.0,0,1.0,1
3355,11800.0,0,1.0,1
3356,11800.0,0,1.0,1
3357,11800.0,0,1.0,1
3358,11800.0,0,1.0,1
3359,11800.0,0,1.0,1
3360,11800.0,0,1.0,1
3361,11800.0,0,1.0,1
3362,11800.0,0,1.0,1
3363,11800.0,0,1.0,1
3364,11.8,0,1.0,1
3365,1.18,0,1.0,1
3366,11800.0,0,1.0,1
3367,23.6,0,1.0,1
3368,50000.0,0,1.0,1
3369,50000.0,0,1.0,1
3370,50000.0,0,1.0,1
3371,50000.0,0,1.0,1
3372,118.0,0,1.0,1
3373,118.0,0,1.0,2
3374,199.0,0,1.0,1
3375,100.0,0,1.0,1
3376,11800.0,0,1.0,1
3377,100.0,0,1.0,1
3378,10000.0,0,1.0,1
3379,10000.0,0,1.0,1
3380,10000.0,0,1.0,1
3381,10000.0,0,1.0,1
3382,10000.0,0,1.0,4
3382,122.0,0,1.0,4
3382,12.0,0,1.0,4
3382,100.0,0,1.0,4
3383,100.0,0,1.0,1
3384,23.6,0,1.0,2
3389,1000.0,0,1.0,1
3390,199.0,0,1.0,1
3394,1180.0,0,1.0,2
3395,1.18,0,1.0,1
3396,1.18,0,1.0,1
3397,1.18,0,1.0,1
3394,199.0,0,1.0,2
3400,23.6,0,1.0,1
3401,199.0,0,1.0,2
3402,199.0,0,1.0,1
3403,199.0,0,1.0,1
3404,1180.0,0,1.0,1
3405,199.0,0,1.0,1
3406,1.18,0,1.0,1
3407,120.0,0,1.0,1
3408,0.0,0,1.0,1
3410,0.0,0,1.0,1
3412,100.0,0,1.0,1
3413,100.0,0,1.0,1
3414,100.0,0,1.0,1
3415,100.0,0,1.0,1
3417,1180.0,0,1.0,1
3418,11800.0,0,1.0,1
3419,50000.0,0,1.0,1
3420,11800.0,0,1.0,1
3424,109.0,0,1.0,1
3425,500.0,0,1.0,1
3427,118.0,0,1.0,1
3428,118.0,0,1.0,1
3429,199.0,0,1.0,1
3430,5000.0,0,1.0,1
3431,118.0,0,1.0,1
3432,118.0,0,1.0,1
3433,118.0,0,1.0,1
3435,50.0,0,1.0,1
3436,118.0,0,1.0,1
3437,885.0,0,1.0,1
3438,118.0,0,1.0,1
3439,109.0,0,1.0,1
3440,118.0,0,1.0,1
3441,109.0,0,1.0,1
3442,817.5,0,1.0,1
3443,5.9,0,1.0,1
3444,50.0,0,1.0,1
3445,50.0,0,1.0,1
3446,199.0,0,1.0,1
3447,885.0,0,1.0,1
3448,50.0,0,1.0,1
3449,1090.0,0,1.0,1
3450,11800.0,0,1.0,1
3451,125.0,0,1.0,1
3452,70.0,0,1.0,1
3453,50.0,0,1.0,1
3454,20.0,0,1.0,1
3455,30.0,0,1.0,1
3456,20.0,0,1.0,1
3457,885.0,0,1.0,1
3458,20.0,0,1.0,1
3459,885.0,0,1.0,1
3460,20.0,0,1.0,1
3461,20.0,0,1.0,2
3462,20.0,0,1.0,1
3463,120.0,0,1.0,3
3463,150.0,0,1.0,3
3463,100.0,0,1.0,3
3461,50.0,0,1.0,2
3464,153.4,0,1.0,1
3466,10.9,0,1.0,1
3467,11.8,0,1.0,1
3468,817.5,0,1.0,2
2335,118.0,0,1.0,58
3469,199.0,0,1.0,1
3468,199.0,0,1.0,2
3470,817.5,0,1.0,1
3472,135.0,0,1.0,1
3473,159.3,0,1.0,1
3475,817.5,0,1.0,2
3476,50.0,0,1.0,1
3475,199.0,0,1.0,2
3478,49.05,0,1.0,1
3481,885.0,0,1.0,1
3482,199.0,0,1.0,1
3483,100.0,0,1.0,1
3484,118.0,0,1.0,1
1839,199.0,0,1.0,10
3492,199.0,0,1.0,1
3498,200.0,0,1.0,1
3499,199.0,0,1.0,1
3500,236.0,0,1.0,1
3501,199.0,0,1.0,1
3502,118.0,0,1.0,25
3503,1.18,0,1.0,1
3504,885.0,0,1.0,1
3508,100.0,0,1.0,1
3510,885.0,0,1.0,1
3373,199.0,0,1.0,2
3512,29500.0,0,1.0,1
3513,150.0,0,1.0,1
3514,177.0,0,1.0,1
3515,1180.0,0,1.0,1
3516,1180.0,0,1.0,1
3518,885.0,0,1.0,1
3536,1.18,0,1.0,1
3538,1180.0,0,1.0,1
3549,1090.0,0,1.0,1
3550,1270.0,0,1.0,1
3551,1270.0,0,1.0,1
3552,1270.0,0,1.0,1
3553,10000.0,0,1.0,1
3554,11800.0,0,1.0,6
3555,1.18,0,1.0,1
3557,1180.0,0,1.0,1
3558,1180.0,0,1.0,1
3560,885.0,0,1.0,1
3561,23.6,0,1.0,1
3562,1180.0,0,1.0,1
3563,11800.0,0,1.0,1
3564,1180.0,0,1.0,1
3565,1180.0,0,1.0,1
3566,11800.0,0,1.0,1
3567,118.0,0,1.0,1
3568,1.18,0,1.0,1
3569,118.0,0,1.0,1
3570,11800.0,0,1.0,1
3571,118.0,0,1.0,1
3572,1180.0,0,1.0,1
3573,1180.0,0,1.0,1
3574,11800.0,0,1.0,1
3575,1180.0,0,1.0,1
3576,1180.0,0,1.0,1
3577,1180.0,0,1.0,1
3578,1180.0,0,1.0,1
3579,23.6,0,1.0,1
3580,23.6,0,1.0,1
3581,23.6,0,1.0,1
3597,1000.0,0,1.0,1
3598,500.0,0,1.0,1
3599,11800.0,0,1.0,1
3600,500.0,0,1.0,1
3601,885.0,0,1.0,2
3601,199.0,0,1.0,2
3602,885.0,0,1.0,1
3603,11800.0,0,1.0,1
3604,500.0,0,1.0,1
3605,11800.0,0,1.0,1
3606,11800.0,0,1.0,1
3607,11800.0,0,1.0,1
3608,200.0,0,1.0,1
3609,11800.0,0,1.0,1
3610,23.6,0,1.0,1
3611,20.0,0,1.0,1
3612,100.0,0,1.0,1
3613,1000.0,0,1.0,1
3614,100.0,0,1.0,1
3615,199.0,0,1.0,1
3616,118.0,0,1.0,1
3617,100.0,0,1.0,1
3618,199.0,0,1.0,1
3619,118.0,0,1.0,2
3619,199.0,0,1.0,2
3620,100.0,0,1.0,1
3621,100.0,0,1.0,1
3622,20000.0,0,1.0,1
3624,23600.0,0,1.0,1
3625,885.0,0,1.0,1
3626,11800.0,0,1.0,3
3628,2950000.0,0,1.0,2
3629,118.0,0,1.0,1
3626,100.0,0,1.0,3
3631,2950000.0,0,1.0,5
3632,199.0,0,1.0,1
3626,200.0,0,1.0,3
3634,118.0,0,1.0,2
3635,11800.0,0,1.0,1
3636,53.1,0,1.0,1
3637,1.18,0,1.0,1
3628,1180.0,0,1.0,2
3634,100.0,0,1.0,2
3638,1180.0,0,1.0,2
3639,199.0,0,1.0,1
3631,1180.0,0,1.0,5
3640,100.0,0,1.0,1
3638,100.0,0,1.0,2
3641,118.0,0,1.0,1
3642,590.0,0,1.0,1
3643,11800.0,0,1.0,1
3384,1090.0,0,1.0,2
3631,1000.0,0,1.0,5
3647,2950000.0,0,1.0,1
3648,199.0,0,1.0,2
3649,1180.0,0,1.0,2
3650,100.0,0,1.0,1
3651,100.0,0,1.0,1
3652,100.0,0,1.0,2
3653,118.0,0,1.0,1
3654,12.0,0,1.0,3
3649,118.0,0,1.0,2
3655,885.0,0,1.0,3
3655,118.0,0,1.0,3
3655,236.0,0,1.0,3
3654,118.0,0,1.0,3
3656,118.0,0,1.0,2
3656,199.0,0,1.0,2
3658,100.0,0,1.0,1
3648,100.0,0,1.0,2
3659,1000.0,0,1.0,2
3660,118.0,0,1.0,1
3631,199.0,0,1.0,5
3663,100.0,0,1.0,1
3664,2950000.0,0,1.0,1
3665,11800.0,0,1.0,1
3666,100.0,0,1.0,1
3667,150.0,0,1.0,1
3668,11800.0,0,1.0,1
3669,177.0,0,1.0,1
3670,150.0,0,1.0,1
3671,177.0,0,1.0,1
3672,150.0,0,1.0,1
3673,150.0,0,1.0,1
3674,177.0,0,1.0,1
3675,177.0,0,1.0,1
3676,12.0,0,1.0,1
3677,11.8,0,1.0,1
3678,118.0,0,1.0,33
3678,531.0,0,1.0,33
3678,296.18,0,1.0,33
3502,199.0,0,1.0,25
2335,199.0,0,1.0,58
1372,112.0,0,1.0,3
3681,4.0,0,1.0,1
3682,4.0,0,1.0,1
3683,700000.0,0,1.0,1
3684,826000.0,0,1.0,1
3659,354.0,0,1.0,2
3685,354.0,0,1.0,2
3685,1062.0,0,1.0,2
3688,118.0,0,1.0,1
3689,100.0,0,1.0,1
3690,118.0,0,1.0,1
3691,1.0,0,1.0,1
3692,1770.0,0,1.0,1
3693,118.0,0,1.0,1
3694,1.18,0,1.0,1
3695,118.0,0,1.0,1
3696,118.0,0,1.0,1
3698,100.0,0,1.0,1
3699,100.0,0,1.0,1
3700,100.0,0,1.0,1
3702,100.0,0,1.0,1
3705,100.0,0,1.0,1
3706,12.0,0,1.0,2
3707,100.0,0,1.0,1
3708,885.0,0,1.0,12
3706,100.0,0,1.0,2
3709,100.0,0,1.0,1
3711,118.0,0,1.0,1
3708,1770.0,0,1.0,12
2334,100.0,0,1.0,79
3712,2950000.0,0,1.0,2
3712,177.0,0,1.0,2
3713,1.18,0,1.0,2
3715,1.0,0,1.0,2
3713,590.0,0,1.0,2
3708,590.0,0,1.0,12
3715,200.0,0,1.0,2
3717,199.0,0,1.0,7
3717,300.0,0,1.0,7
3717,50.0,0,1.0,7
3708,14.16,0,1.0,12
3150,118.0,0,1.0,2
3719,1.0,0,1.0,1
3720,1.0,0,1.0,1
3721,1.0,0,1.0,1
1873,150.0,0,1.0,238
2169,100.0,0,1.0,13
3723,885.0,0,1.0,2
3723,199.0,0,1.0,2
3724,2950000.0,0,1.0,1
3725,100.0,0,1.0,1
3726,500.0,0,1.0,1
3727,50.0,0,1.0,1
3728,2950000.0,0,1.0,1
3729,0.0,0,1.0,1
3730,0.0,0,1.0,1
3731,1.18,0,1.0,2
3731,199.0,0,1.0,2
3732,885.0,0,1.0,2
3732,199.0,0,1.0,2
3733,0.0,0,1.0,2
3733,1500.0,0,1.0,2
3734,100.0,0,1.0,1
3735,1.18,0,1.0,1
3737,118.0,0,1.0,1
3738,4720.0,0,1.0,1
3739,5000.0,0,1.0,1
3740,23.6,0,1.0,1
3742,0.0,0,1.0,2
3742,1180.0,0,1.0,2
3743,0.0,0,1.0,2
3743,2950.0,0,1.0,2
3745,0.0,0,1.0,2
3746,0.0,0,1.0,5
3745,6490.0,0,1.0,2
3747,0.0,0,1.0,2
3748,23.6,0,1.0,1
3747,15000.0,0,1.0,2
3749,0.0,0,1.0,1
3750,23.6,0,1.0,1
3751,0.0,0,1.0,1
3752,0.0,0,1.0,1
3753,23.6,0,1.0,1
3754,0.0,0,1.0,2
3754,199.0,0,1.0,2
3746,1180.0,0,1.0,5
3746,11.8,0,1.0,5
3746,29500.0,0,1.0,5
3759,199.0,0,1.0,2
3759,150.0,0,1.0,2
3760,23.6,0,1.0,1
3761,27678.08,0,1.0,4
3763,118.0,0,1.0,2
3765,1180.0,0,1.0,2
3765,199.0,0,1.0,2
3766,0.0,0,1.0,2
2334,0.0,0,1.0,79
3767,11800.0,0,1.0,1
3768,100.0,0,1.0,1
2334,125.0,0,1.0,79
3763,200.0,0,1.0,2
3771,2950.0,0,1.0,4
3771,230.0,0,1.0,4
3774,100.0,0,1.0,1
3775,199.0,0,1.0,1
3777,199.0,0,1.0,2
3779,100.0,0,1.0,1
3783,118.0,0,1.0,3
3783,100.0,0,1.0,3
3787,135.0,0,1.0,1
3793,0.0,0,1.0,2
3794,0.0,0,1.0,2
3783,354.0,0,1.0,3
3771,100.0,0,1.0,4
3794,199.0,0,1.0,2
3795,0.0,0,1.0,2
3795,199.0,0,1.0,2
3793,200.0,0,1.0,2
3766,500.0,0,1.0,2
3797,118.0,0,1.0,1
3798,300.0,0,1.0,1
3777,100.0,0,1.0,2
3800,0.0,0,1.0,1
3801,0.0,0,1.0,1
3802,885.0,0,1.0,1
3803,2000.0,0,1.0,3
3805,2000.0,0,1.0,2
3806,885.0,0,1.0,2
3811,2000.0,0,1.0,2
3812,2000.0,0,1.0,9
3816,885.0,0,1.0,2
3812,500.0,0,1.0,9
3818,1.18,0,1.0,1
3812,100.0,0,1.0,9
3811,500.0,0,1.0,2
3816,250.0,0,1.0,2
3812,150.0,0,1.0,9
3812,350.0,0,1.0,9
3803,100.0,0,1.0,3
3803,500.0,0,1.0,3
3819,1000.0,0,1.0,5
3824,23.6,0,1.0,2
3824,10.0,0,1.0,2
3819,100.0,0,1.0,5
3825,199.0,0,1.0,2
3827,199.0,0,1.0,1
3828,0.0,0,1.0,3
3805,100.0,0,1.0,2
3825,100.0,0,1.0,2
3829,0.0,0,1.0,4
3829,100.0,0,1.0,4
3829,10.0,0,1.0,4
3831,11800.0,0,1.0,1
3829,500.0,0,1.0,4
3828,199.0,0,1.0,3
3832,0.0,0,1.0,1
3833,0.0,0,1.0,1
3834,0.0,0,1.0,1
3835,0.0,0,1.0,1
3836,0.0,0,1.0,2
3837,1.18,0,1.0,1
3839,100.0,0,1.0,7
3840,1.18,0,1.0,5
3840,200.0,0,1.0,5
3840,118.0,0,1.0,5
3839,1.18,0,1.0,7
3839,2950000.0,0,1.0,7
3839,200.0,0,1.0,7
3839,50.0,0,1.0,7
3840,1.0,0,1.0,5
3836,50.0,0,1.0,2
3708,5900.0,0,1.0,12
3708,5000.0,0,1.0,12
3841,0.0,0,1.0,6
3841,200.0,0,1.0,6
3841,118.0,0,1.0,6
3842,118.0,0,1.0,5
3841,1.0,0,1.0,6
3841,1.18,0,1.0,6
3844,1.18,0,1.0,7
3844,885.0,0,1.0,7
3844,20.0,0,1.0,7
3844,11.8,0,1.0,7
3844,1.0,0,1.0,7
3842,354.0,0,1.0,5
3844,118.0,0,1.0,7
3845,0.0,0,1.0,1
3846,118.0,0,1.0,9
2169,10.0,0,1.0,13
3846,10.0,0,1.0,9
2169,1000.0,0,1.0,13
3846,12.0,0,1.0,9
3678,1180.0,0,1.0,33
3846,11.8,0,1.0,9
3847,0.0,0,1.0,3
3847,10.0,0,1.0,3
3848,0.0,0,1.0,6
3848,200.0,0,1.0,6
3848,1.18,0,1.0,6
3848,118.0,0,1.0,6
3846,100.0,0,1.0,9
3846,2950000.0,0,1.0,9
2335,177.0,0,1.0,58
2335,150.0,0,1.0,58
3852,199.0,0,1.0,1
3853,2000.0,0,1.0,1
3854,2000.0,0,1.0,1
3855,118.0,0,1.0,1
3856,1.18,0,1.0,1
3857,118.0,0,1.0,2
3857,53.1,0,1.0,2
3858,885.0,0,1.0,2
3859,885.0,0,1.0,1
3858,53.1,0,1.0,2
3860,199.0,0,1.0,1
3861,118.0,0,1.0,5
3861,100.0,0,1.0,5
3862,885.0,0,1.0,2
3861,200.0,0,1.0,5
3863,0.0,0,1.0,1
3864,1000.0,0,1.0,1
3866,1000.0,0,1.0,1
3867,1000.0,0,1.0,1
1839,11.8,0,1.0,10
3868,0.0,0,1.0,1
3828,100.0,0,1.0,3
3869,118.0,0,1.0,2
3869,885.0,0,1.0,2
3870,118.0,0,1.0,2
3871,2950.0,0,1.0,2
3871,118.0,0,1.0,2
3872,2950.0,0,1.0,2
3875,100.0,0,1.0,1
3876,100.0,0,1.0,1
3877,100.0,0,1.0,1
3878,2950.0,0,1.0,1
3879,199.0,0,1.0,1
3880,2950.0,0,1.0,2
3880,53.1,0,1.0,2
3882,118.0,0,1.0,2
3882,2950000.0,0,1.0,2
3708,500.0,0,1.0,12
3717,100.0,0,1.0,7
3883,11.8,0,1.0,1
3884,100.0,0,1.0,1
3887,100.0,0,1.0,1
3888,118.0,0,1.0,1
3890,199.0,0,1.0,1
3891,100.0,0,1.0,1
3892,100.0,0,1.0,1
3894,118.0,0,1.0,1
3895,118.0,0,1.0,4
3895,30.0,0,1.0,4
3897,199.0,0,1.0,9
3898,118.0,0,1.0,12
3899,2950.0,0,1.0,1
3900,118.0,0,1.0,3
3901,199.0,0,1.0,1
3902,199.0,0,1.0,5
3900,2950000.0,0,1.0,3
3905,2950.0,0,1.0,1
3906,1100.0,0,1.0,22
3907,118.0,0,1.0,2
3907,11.8,0,1.0,2
3910,885.0,0,1.0,2
3910,118.0,0,1.0,2
3911,1180.0,0,1.0,3
3911,11.8,0,1.0,3
3898,2950000.0,0,1.0,12
3912,118.0,0,1.0,1
3913,1.0,0,1.0,1
3915,118.0,0,1.0,2
3915,2950.0,0,1.0,2
3916,118.0,0,1.0,2
3916,2950000.0,0,1.0,2
3917,118.0,0,1.0,3
3917,11.8,0,1.0,3
3918,118.0,0,1.0,1
3919,4000.0,0,1.0,3
3898,150.0,0,1.0,12
3895,20.0,0,1.0,4
3895,100.0,0,1.0,4
3919,50.0,0,1.0,3
3919,199.0,0,1.0,3
3906,61.36,0,1.0,22
3921,100.0,0,1.0,3
3921,5.0,0,1.0,3
3921,199.0,0,1.0,3
3923,199.0,0,1.0,1
3924,118.0,0,1.0,2
3925,123.9,0,1.0,23
3925,118.0,0,1.0,23
3927,190.0,0,1.0,2
3925,2950000.0,0,1.0,23
3928,500.0,0,1.0,3
3927,100.0,0,1.0,2
3928,2950000.0,0,1.0,3
3928,2950.0,0,1.0,3
3929,0.0,0,1.0,1
3930,0.0,0,1.0,1
3924,11.8,0,1.0,2
3931,0.0,0,1.0,1
3932,0.0,0,1.0,1
3933,590.0,0,1.0,2
3933,118.0,0,1.0,2
3906,70.0,0,1.0,22
3906,5.0,0,1.0,22
3906,118.0,0,1.0,22
3906,15.0,0,1.0,22
3935,118.0,0,1.0,1
3936,0.0,0,1.0,3
3937,5800.0,0,1.0,2
3937,500.0,0,1.0,2
3906,20.0,0,1.0,22
3906,200.0,0,1.0,22
3936,885.0,0,1.0,3
3925,50.0,0,1.0,23
3940,6000.0,0,1.0,2
3940,50.0,0,1.0,2
3941,15000.0,0,1.0,1
3925,590.0,0,1.0,23
3944,118.0,0,1.0,1
3936,11.8,0,1.0,3
3945,5000.0,0,1.0,2
3925,2950.0,0,1.0,23
3945,29.0,0,1.0,2
3906,2950000.0,0,1.0,22
3946,118.0,0,1.0,2
3947,118.0,0,1.0,4
3947,2950.0,0,1.0,4
3948,118.0,0,1.0,16
3947,30.0,0,1.0,4
3948,2950.0,0,1.0,16
3948,30.0,0,1.0,16
3950,4500.0,0,1.0,4
3950,100.0,0,1.0,4
3950,150.0,0,1.0,4
3948,2950000.0,0,1.0,16
3950,200.0,0,1.0,4
3948,100.0,0,1.0,16
2334,300.0,0,1.0,79
3952,23.6,0,1.0,1
3953,118.0,0,1.0,3
3953,2950000.0,0,1.0,3
3953,590.0,0,1.0,3
3954,23.6,0,1.0,1
3955,23.6,0,1.0,1
3956,23.6,0,1.0,1
3957,100.0,0,1.0,7
3957,200.0,0,1.0,7
3678,100.0,0,1.0,33
3958,23.6,0,1.0,2
2334,3.0,0,1.0,79
3958,11.8,0,1.0,2
3959,23.6,0,1.0,1
3960,2950.0,0,1.0,2
3961,199.0,0,1.0,1
3964,1000.0,0,1.0,3
3966,1000.0,0,1.0,3
3968,199.0,0,1.0,1
3970,1.18,0,1.0,1
3925,15.0,0,1.0,23
3960,100.0,0,1.0,2
3971,100.0,0,1.0,2
3972,0.0,0,1.0,2
3972,100.0,0,1.0,2
3973,100.0,0,1.0,2
3925,23.6,0,1.0,23
3925,200.0,0,1.0,23
3898,50.0,0,1.0,12
3898,59.0,0,1.0,12
3898,17.7,0,1.0,12
3906,50.0,0,1.0,22
3906,59.0,0,1.0,22
3906,23.6,0,1.0,22
3974,118.0,0,1.0,2
3975,118.0,0,1.0,2
3906,17.7,0,1.0,22
3502,15.0,0,1.0,25
3502,34.0,0,1.0,25
3976,118.0,0,1.0,8
3976,50.0,0,1.0,8
3976,37.76,0,1.0,8
3976,21.0,0,1.0,8
3976,27.14,0,1.0,8
2957,100.0,0,1.0,10
2957,750.0,0,1.0,10
3948,50.0,0,1.0,16
3948,23.0,0,1.0,16
3948,15.0,0,1.0,16
3948,45.0,0,1.0,16
3977,200.0,0,1.0,4
3977,100.0,0,1.0,4
2957,150.0,0,1.0,10
3902,120.0,0,1.0,5
3902,150.0,0,1.0,5
3948,50.74,0,1.0,16
3977,20.0,0,1.0,4
2335,2950.0,0,1.0,58
3978,118.0,0,1.0,9
3978,59.0,0,1.0,9
3978,70.8,0,1.0,9
3897,130.0,0,1.0,9
3978,50.0,0,1.0,9
3980,100.0,0,1.0,4
3980,200.0,0,1.0,4
3925,59.0,0,1.0,23
3981,100.0,0,1.0,3
3925,33.0,0,1.0,23
3982,59.0,0,1.0,1
3761,59.0,0,1.0,4
3761,50.0,0,1.0,4
3985,0.0,0,1.0,6
3985,118.0,0,1.0,6
3985,23.6,0,1.0,6
3986,0.0,0,1.0,1
3985,27.14,0,1.0,6
3987,0.0,0,1.0,4
3985,41.3,0,1.0,6
3987,100.0,0,1.0,4
3988,0.0,0,1.0,4
3988,20.0,0,1.0,4
3925,53.1,0,1.0,23
2335,45.0,0,1.0,58
2335,34.0,0,1.0,58
3925,29.5,0,1.0,23
3925,35.4,0,1.0,23
3925,88.5,0,1.0,23
3925,20.0,0,1.0,23
3948,59.0,0,1.0,16
3948,70.8,0,1.0,16
3948,55.0,0,1.0,16
3678,250.0,0,1.0,33
3897,100.0,0,1.0,9
3898,590.0,0,1.0,12
3898,826.0,0,1.0,12
3898,11.0,0,1.0,12
3898,110.0,0,1.0,12
3989,118.0,0,1.0,2
3989,2950000.0,0,1.0,2
3991,5000.0,0,1.0,7
3992,17700.0,0,1.0,1
2335,10.0,0,1.0,58
2335,1.0,0,1.0,58
2335,11.8,0,1.0,58
2335,11800.0,0,1.0,58
3993,5000.0,0,1.0,1
3995,5000.0,0,1.0,3
3991,590.0,0,1.0,7
3991,300.0,0,1.0,7
3991,150.0,0,1.0,7
3997,118.0,0,1.0,3
3997,2950.0,0,1.0,3
3897,190.0,0,1.0,9
3897,140.0,0,1.0,9
3897,180.0,0,1.0,9
4000,118.0,0,1.0,5
4000,2950.0,0,1.0,5
4002,118.0,0,1.0,7
4003,118.0,0,1.0,2
4002,2950000.0,0,1.0,7
4005,118.0,0,1.0,3
4006,1000.0,0,1.0,3
4006,250.0,0,1.0,3
3988,118.0,0,1.0,4
4006,350.0,0,1.0,3
4007,200.0,0,1.0,3
4007,100.0,0,1.0,3
4007,350.0,0,1.0,3
4005,11800.0,0,1.0,3
3988,1180.0,0,1.0,4
3925,236.0,0,1.0,23
4009,1.0,0,1.0,4
4009,1.18,0,1.0,4
4010,118.0,0,1.0,1
4009,11.8,0,1.0,4
4011,118.0,0,1.0,1
4013,100.0,0,1.0,1
4014,100.0,0,1.0,1
4015,118.0,0,1.0,6
4016,1180.0,0,1.0,1
4017,199.0,0,1.0,3
4018,1180.0,0,1.0,6
4020,2950.0,0,1.0,9
4021,1180.0,0,1.0,1
4022,1180.0,0,1.0,14
4023,0.0,0,1.0,7
4024,885.0,0,1.0,4
4026,110.0,0,1.0,1
4028,1180.0,0,1.0,1
4015,590.0,0,1.0,6
4015,50.0,0,1.0,6
4024,1.0,0,1.0,4
4015,407.1,0,1.0,6
4020,591.18,0,1.0,9
4029,94.4,0,1.0,5
4030,1180.0,0,1.0,1
