jobma_catcher_id,company_size,currency,is_premium,subscription_status,jobma_catcher_status,sub_users,wallet_amount,is_unlimited,plan_type,subscription_sum,subscription_count,invitations,pre_recorded_kit_counts,number_of_jobs_posted,pre_rec_interview_taken
8134,500-1000,0,0,2,1,0.0,60.0,0,0,6050.0,9,0.0,0.0,0.0,0.0
8135,101-500,0,0,1,1,0.0,60.0,0,0,6050.0,7,0.0,0.0,0.0,0.0
8136,101-500,1,0,2,1,1.0,60.0,0,1,15000.0,1,1.0,1.0,0.0,1.0
8137,500-1000,0,0,1,1,0.0,60.0,0,0,3750.0,3,0.0,0.0,0.0,0.0
8139,500-1000,1,0,2,1,0.0,60.0,1,1,11800.0,1,0.0,0.0,0.0,0.0
8140,500-1000,0,0,1,1,0.0,60.0,1,0,10000.0,5,0.0,0.0,0.0,0.0
8141,500-1000,0,0,1,1,1.0,260.0,0,0,4850.0,5,0.0,0.0,0.0,0.0
8142,101-500,0,1,1,1,1.0,60.0,0,0,3750.0,3,0.0,0.0,0.0,0.0
8144,101-500,0,0,1,1,1.0,60.0,1,0,3000.0,3,0.0,0.0,0.0,0.0
8145,500-1000,0,0,2,1,0.0,60.0,0,0,150.0,1,0.0,0.0,0.0,0.0
8146,26-100,0,0,1,1,1.0,60.0,1,0,8000.0,8,0.0,0.0,0.0,0.0
8148,500-1000,0,0,1,1,1.0,60.0,0,0,550.0,1,43.0,10.0,16.0,14.0
8152,1-25,0,0,1,1,1.0,60.0,0,0,50.0,2,0.0,0.0,0.0,0.0
8163,101-500,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
8177,500-1000,1,1,2,1,0.0,60.0,0,1,1575400.0,5,1.0,1.0,1.0,0.0
8178,101-500,1,0,2,1,1.0,60.0,0,1,1500000.0,1,28.0,11.0,1.0,6.0
8179,1-25,1,0,2,1,0.0,60.0,1,1,10000.0,1,1.0,1.0,1.0,1.0
8180,101-500,0,1,2,1,7.0,60.0,0,0,6650.0,6,2.0,4.0,1.0,1.0
8181,26-100,0,0,2,1,0.0,60.0,0,0,600.0,1,0.0,1.0,0.0,0.0
8182,1-25,0,0,2,1,0.0,60.0,0,0,50.0,1,1.0,1.0,1.0,0.0
8193,26-100,0,1,2,1,1.0,60.0,0,0,5550.0,4,1.0,1.0,1.0,1.0
8194,500-1000,0,0,1,1,1.0,60.0,1,0,6000.0,6,0.0,0.0,0.0,0.0
8197,1-25,0,1,1,1,3.0,60.0,0,0,6050.0,5,2.0,1.0,1.0,1.0
8199,101-500,0,0,1,1,0.0,60.0,0,0,4250.0,4,0.0,0.0,0.0,0.0
8200,26-100,0,0,2,1,0.0,60.0,0,0,150.0,1,0.0,0.0,0.0,0.0
8201,101-500,0,0,1,1,0.0,60.0,1,0,20000.0,2,1.0,1.0,0.0,1.0
8207,26-100,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
8208,500-1000,0,0,2,1,0.0,60.0,0,0,1500.0,1,0.0,0.0,0.0,0.0
8209,1-25,0,0,2,1,1.0,60.0,0,0,2450.0,3,0.0,0.0,0.0,0.0
8211,500-1000,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
8212,26-100,0,0,1,1,0.0,60.0,0,0,1950.0,2,0.0,0.0,0.0,0.0
8213,500-1000,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
8214,101-500,1,0,2,1,1.0,60.0,0,1,15000.0,1,2.0,1.0,1.0,1.0
8217,26-100,1,0,2,1,0.0,60.0,1,1,10000.0,1,5.0,3.0,3.0,2.0
8218,500-1000,0,0,2,1,0.0,60.0,0,0,650.0,2,0.0,4.0,0.0,0.0
8219,26-100,0,0,2,1,1.0,60.0,0,0,1500.0,1,4.0,4.0,10.0,2.0
8222,500-1000,1,0,2,1,0.0,60.0,0,1,15000.0,1,2.0,1.0,1.0,1.0
8223,500-1000,1,0,2,1,0.0,60.0,0,1,15000.0,1,0.0,0.0,0.0,0.0
8224,101-500,0,1,1,1,2.0,60.0,0,0,650.0,2,60.0,18.0,6.0,38.0
8226,1-25,0,0,2,1,0.0,60.0,0,0,50.0,1,1.0,2.0,0.0,1.0
8227,500-1000,0,1,2,1,0.0,60.0,0,0,1950.0,2,0.0,0.0,0.0,0.0
8228,500-1000,0,0,2,1,2.0,60.0,1,0,10000.0,1,21.0,4.0,2.0,4.0
8230,500-1000,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
8231,101-500,0,0,2,1,0.0,60.0,0,0,1500.0,1,0.0,1.0,1.0,0.0
8233,101-500,1,0,1,1,0.0,60.0,0,1,91700.0,4,0.0,0.0,0.0,0.0
8234,500-1000,1,1,1,1,0.0,60.0,0,1,348100.0,15,0.0,0.0,0.0,0.0
8236,101-500,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
8240,500-1000,1,1,2,1,0.0,60.0,0,1,15000.0,1,0.0,0.0,0.0,0.0
8244,101-500,1,0,2,1,0.0,60.0,0,1,15000.0,1,0.0,0.0,0.0,0.0
8245,101-500,1,0,2,1,0.0,60.0,0,1,15000.0,1,0.0,0.0,0.0,0.0
8246,500-1000,1,1,2,1,3.0,60.0,0,1,15000.0,1,0.0,1.0,0.0,0.0
8247,101-500,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
8249,500-1000,1,0,2,1,0.0,60.0,0,1,91700.0,4,10.0,5.0,1.0,10.0
8251,101-500,1,0,2,1,1.0,60.0,0,1,15000.0,1,2.0,1.0,0.0,2.0
8267,101-500,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
8269,1-25,1,0,2,1,0.0,60.0,0,1,25000.0,1,6.0,5.0,1.0,6.0
8270,26-100,0,0,2,1,0.0,60.0,0,0,50.0,1,1.0,1.0,0.0,1.0
8271,26-100,1,0,2,1,0.0,60.0,1,1,10000.0,1,0.0,0.0,0.0,0.0
8272,101-500,0,0,2,1,0.0,60.0,0,0,150.0,1,10.0,7.0,1.0,10.0
8274,500-1000,1,0,2,1,3.0,60.0,0,1,79900.0,4,36.0,14.0,4.0,43.0
8275,26-100,1,0,2,1,1.0,60.0,0,1,15000.0,1,1.0,1.0,1.0,1.0
8276,101-500,0,0,2,1,0.0,60.0,0,0,50.0,1,2.0,2.0,1.0,1.0
8278,101-500,0,0,1,1,2.0,60.0,0,0,1950.0,2,9.0,2.0,1.0,5.0
8279,1-25,1,0,2,1,0.0,60.0,0,1,15000.0,1,3.0,2.0,2.0,2.0
8281,500-1000,1,1,2,1,2.0,60.0,0,1,44500.0,2,52.0,5.0,21.0,15.0
8283,1-25,1,0,2,1,1.0,60.0,0,1,29500.0,1,14.0,4.0,3.0,8.0
8285,1-25,0,0,2,1,1.0,60.0,0,0,1850.0,2,9.0,6.0,1.0,10.0
8287,101-500,0,1,2,1,11.0,60.0,0,0,150.0,1,0.0,1.0,1.0,0.0
8329,1-25,1,0,2,1,9.0,60.0,0,1,25000.0,1,184.0,11.0,19.0,74.0
8330,26-100,1,0,2,1,0.0,60.0,0,1,29500.0,1,0.0,0.0,0.0,0.0
8331,26-100,1,0,2,1,0.0,60.0,1,1,10000.0,1,8.0,3.0,1.0,5.0
8332,1-25,1,1,2,1,0.0,60.0,0,1,178000.0,8,1.0,1.0,0.0,1.0
8334,500-1000,0,1,1,1,13.0,60.0,0,0,4700.0,4,0.0,0.0,0.0,0.0
8346,101-500,0,0,2,1,0.0,60.0,0,0,1850.0,2,0.0,1.0,0.0,0.0
8348,101-500,1,0,2,1,0.0,60.0,0,1,25000.0,1,0.0,1.0,0.0,0.0
8351,101-500,1,1,1,1,12.0,60.0,0,1,94400.0,4,0.0,0.0,0.0,0.0
8364,26-100,0,0,2,1,0.0,60.0,0,0,150.0,1,0.0,0.0,0.0,0.0
8365,26-100,0,0,2,1,1.0,60.0,0,0,150.0,1,3.0,3.0,2.0,0.0
8366,101-500,1,0,2,1,0.0,60.0,0,1,25000.0,1,0.0,0.0,0.0,0.0
8370,500-1000,1,0,2,1,1.0,60.0,0,1,44500.0,2,15.0,7.0,1.0,9.0
8371,500-1000,1,0,2,1,0.0,60.0,1,1,10000.0,1,0.0,0.0,0.0,0.0
8372,1-25,1,0,2,1,0.0,60.0,1,1,10000.0,1,1.0,1.0,0.0,0.0
8373,26-100,0,0,1,1,1.0,751.0,0,0,4550.0,7,0.0,1.0,1.0,0.0
8376,26-100,0,1,2,1,1.0,5300.0,0,0,60551.0,46,5.0,2.0,2.0,3.0
8377,26-100,1,0,2,1,0.0,60.0,0,1,25000.0,1,0.0,0.0,0.0,0.0
8378,26-100,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
8379,26-100,0,0,2,1,0.0,60.0,1,0,10000.0,1,0.0,1.0,0.0,0.0
8380,26-100,1,0,2,1,1.0,60.0,0,1,29500.0,1,0.0,1.0,0.0,0.0
8381,26-100,1,0,2,1,0.0,60.0,0,1,25000.0,1,0.0,0.0,0.0,0.0
8386,26-100,1,0,1,1,2.0,204.0,0,1,74000.0,3,0.0,2.0,0.0,0.0
8388,101-500,0,0,2,1,2.0,60.0,0,0,50.0,1,2.0,1.0,1.0,2.0
8391,26-100,1,0,2,1,2.0,60.0,0,1,15000.0,1,0.0,0.0,0.0,0.0
8394,26-100,0,0,2,1,2.0,60.0,0,0,150.0,1,7.0,5.0,14.0,2.0
8396,101-500,0,0,2,1,0.0,60.0,0,0,50.0,1,2.0,1.0,0.0,2.0
8397,101-500,0,1,1,1,1.0,60.0,0,0,7850.0,6,0.0,0.0,0.0,0.0
8398,101-500,1,0,2,1,0.0,60.0,0,1,15000.0,1,26.0,16.0,3.0,16.0
8399,500-1000,0,0,2,1,0.0,60.0,1,0,122.0,1,0.0,0.0,0.0,0.0
8400,26-100,0,1,1,1,1.0,60.0,0,0,2450.0,5,0.0,0.0,0.0,0.0
8402,500-1000,0,1,1,1,1.0,60.0,0,0,1850.0,4,0.0,0.0,0.0,0.0
8404,101-500,1,1,1,1,1.0,60.0,0,1,221500.0,10,0.0,1.0,0.0,0.0
8407,26-100,1,0,2,1,1.0,60.0,0,1,25000.0,1,9.0,8.0,1.0,6.0
8408,500-1000,1,0,2,1,0.0,60.0,1,1,10000.0,1,0.0,0.0,0.0,0.0
8410,26-100,0,0,2,1,1.0,60.0,0,0,150.0,1,5.0,4.0,1.0,5.0
8412,101-500,0,0,2,1,1.0,60.0,0,0,50.0,1,5.0,6.0,1.0,5.0
8416,1-25,0,0,2,1,0.0,60.0,1,1,10000.0,1,1.0,1.0,0.0,1.0
8417,500-1000,0,0,2,1,0.0,60.0,0,1,15000.0,1,0.0,0.0,0.0,0.0
8418,26-100,1,0,2,1,0.0,60.0,0,1,15000.0,1,0.0,0.0,0.0,0.0
8419,26-100,1,1,2,1,1.0,60.0,0,1,79900.0,4,0.0,0.0,0.0,0.0
8421,101-500,0,1,2,1,0.0,500000.0,1,0,10050.0,2,0.0,0.0,0.0,0.0
8422,1-25,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
8423,26-100,1,1,1,1,0.0,60.0,0,1,32700.0,2,0.0,0.0,0.0,0.0
8425,26-100,0,1,2,1,0.0,60.0,0,0,150.0,1,0.0,0.0,0.0,0.0
8426,101-500,1,1,2,1,0.0,60.0,0,1,62200.0,3,0.0,0.0,0.0,0.0
8427,101-500,0,1,2,1,0.0,60.0,0,0,4250.0,6,0.0,0.0,0.0,0.0
8428,500-1000,0,0,2,1,0.0,60.0,1,0,10005.0,1,0.0,0.0,0.0,0.0
8429,26-100,0,0,2,1,0.0,60.0,0,0,1250.0,3,1.0,1.0,0.0,0.0
8430,500-1000,0,0,1,1,0.0,60.0,1,0,40012.0,4,0.0,0.0,0.0,0.0
8431,26-100,0,1,1,1,3.0,60.0,0,0,3950.0,3,4.0,3.0,2.0,3.0
8433,26-100,1,0,2,1,0.0,60.0,0,1,25000.0,1,0.0,0.0,0.0,0.0
8434,26-100,0,0,1,1,0.0,1860.0,0,0,1950.0,2,0.0,0.0,0.0,0.0
8435,101-500,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
8436,101-500,1,0,2,1,1.0,60.0,0,1,15000.0,1,28.0,6.0,2.0,11.0
8437,101-500,0,0,2,1,0.0,60.0,0,0,50.0,1,1.0,3.0,1.0,0.0
8438,26-100,0,1,2,1,1.0,60.0,0,0,11650.0,14,2.0,1.0,1.0,2.0
8440,500-1000,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
8441,1-25,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,1.0,0.0,0.0
8442,26-100,0,0,2,1,0.0,60.0,0,0,150.0,1,6.0,2.0,1.0,2.0
8444,26-100,0,0,2,1,0.0,60.0,0,0,50.0,1,1.0,1.0,1.0,1.0
8445,26-100,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
8446,101-500,0,0,2,1,0.0,60.0,0,0,150.0,1,0.0,0.0,0.0,0.0
8447,500-1000,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,1.0,1.0,0.0
8448,101-500,0,0,2,1,1.0,60.0,0,0,150.0,1,10.0,11.0,10.0,8.0
8449,101-500,0,1,2,1,2.0,6050.0,0,0,20101.0,19,5.0,4.0,2.0,2.0
8453,1-25,1,0,2,1,0.0,45.0,0,1,40000.0,2,0.0,0.0,0.0,0.0
8454,26-100,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
8455,101-500,0,0,1,1,0.0,660.0,0,0,650.0,2,0.0,0.0,0.0,0.0
8457,26-100,1,0,2,1,0.0,60.0,0,1,15000.0,1,0.0,0.0,0.0,0.0
8458,101-500,1,0,2,1,0.0,60.0,0,1,29500.0,1,0.0,0.0,0.0,0.0
8459,500-1000,1,0,2,1,0.0,60.0,1,1,10000.0,1,0.0,1.0,0.0,0.0
8460,101-500,1,0,2,1,0.0,60.0,0,1,15000.0,1,0.0,0.0,0.0,0.0
8462,101-500,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
8463,101-500,0,0,2,1,0.0,60.0,0,0,150.0,1,0.0,0.0,0.0,0.0
8465,101-500,1,0,2,1,0.0,60.0,1,0,10000.0,1,0.0,0.0,0.0,0.0
8466,101-500,0,0,1,1,1.0,60.0,1,0,30000.0,3,0.0,0.0,0.0,0.0
8468,101-500,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
8469,101-500,0,0,2,1,0.0,60.0,0,0,150.0,1,1.0,1.0,1.0,0.0
8470,101-500,0,0,2,1,0.0,60.0,1,0,10000.0,1,0.0,0.0,0.0,0.0
8471,101-500,0,0,1,1,0.0,60.0,0,0,1950.0,2,0.0,0.0,0.0,0.0
8472,26-100,0,0,1,1,0.0,500000.0,1,0,29650.0,8,0.0,0.0,0.0,0.0
8473,26-100,1,0,1,1,1.0,60.0,0,1,54500.0,2,0.0,0.0,0.0,0.0
8474,101-500,1,1,1,1,1.0,60.0,0,1,74000.0,3,0.0,0.0,0.0,0.0
8476,101-500,0,1,2,1,1.0,60.0,0,0,1850.0,2,0.0,0.0,0.0,0.0
8479,101-500,0,0,2,1,0.0,60.0,0,0,150.0,1,0.0,0.0,0.0,0.0
8480,101-500,1,0,2,1,0.0,60.0,0,1,25000.0,1,0.0,0.0,0.0,0.0
8481,101-500,0,0,2,1,0.0,60.0,0,0,150.0,1,0.0,0.0,0.0,0.0
8482,101-500,0,1,1,1,1.0,60.0,0,0,5450.0,8,18.0,6.0,10.0,9.0
8484,26-100,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
8485,101-500,0,0,1,1,1.0,1950.0,0,0,2750.0,5,0.0,0.0,0.0,0.0
8486,26-100,0,0,1,1,0.0,1945.0,0,0,2100.0,3,0.0,1.0,0.0,0.0
8487,101-500,0,0,1,1,0.0,60.0,1,0,20000.0,2,0.0,1.0,1.0,0.0
8489,101-500,1,0,2,1,1.0,60.0,1,1,10000.0,1,0.0,0.0,0.0,0.0
8492,26-100,1,0,2,1,0.0,60.0,0,1,15000.0,1,0.0,0.0,0.0,0.0
8493,More than 1000,1,1,2,1,2.0,60.0,0,1,79900.0,4,25.0,6.0,28.0,13.0
8494,101-500,1,1,1,1,1.0,60.0,0,1,113500.0,4,0.0,0.0,0.0,0.0
8497,1-25,0,0,1,1,1.0,990.0,0,0,650.0,2,392.0,99.0,117.0,181.0
8498,101-500,0,0,1,1,1.0,500000.0,1,0,23650.0,7,0.0,1.0,0.0,0.0
8499,101-500,1,0,2,1,0.0,60.0,0,1,47200.0,2,1.0,1.0,0.0,0.0
8501,26-100,0,1,1,1,14.0,1860.0,0,0,1950.0,2,57.0,66.0,6.0,27.0
8502,26-100,0,0,2,1,0.0,60.0,0,0,2450.0,3,5.0,1.0,0.0,3.0
8517,500-1000,0,0,2,1,0.0,60.0,0,0,18886.0,1,0.0,0.0,0.0,0.0
8518,101-500,0,0,1,1,1.0,500000.0,1,0,30650.0,5,1.0,1.0,1.0,1.0
8520,1-25,0,1,1,1,1.0,2911.0,0,0,4250.0,4,0.0,0.0,0.0,0.0
8523,500-1000,0,1,1,1,1.0,124.0,0,0,4400.0,5,1.0,1.0,3.0,1.0
8525,500-1000,1,1,1,1,3.0,60.0,0,1,138900.0,6,0.0,0.0,0.0,0.0
8529,101-500,1,1,1,1,0.0,60.0,0,1,32700.0,2,2.0,3.0,14.0,1.0
8531,101-500,0,0,2,1,0.0,500000.0,1,0,13750.0,4,1.0,1.0,1.0,1.0
8532,101-500,0,1,1,1,0.0,60.0,0,0,1250.0,3,0.0,1.0,7.0,0.0
8533,26-100,0,0,2,1,0.0,60.0,0,0,150.0,1,0.0,1.0,0.0,0.0
8534,500-1000,0,1,1,1,0.0,3600.0,0,0,9750.0,11,0.0,0.0,0.0,0.0
8535,1-25,0,1,1,1,0.0,14746.0,0,0,16800.0,8,0.0,1.0,19.0,0.0
8536,101-500,1,0,2,1,0.0,60.0,0,1,25000.0,1,0.0,0.0,0.0,0.0
8537,101-500,0,0,2,1,1.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
8540,500-1000,0,1,1,1,1.0,60.0,0,0,1250.0,3,0.0,0.0,0.0,0.0
8541,101-500,1,1,2,1,0.0,60.0,0,1,15000.0,1,0.0,0.0,0.0,0.0
8543,500-1000,1,0,2,1,0.0,60.0,0,1,15000.0,1,4.0,2.0,5.0,1.0
8544,101-500,0,0,1,1,0.0,500000.0,1,0,30202.0,4,1.0,1.0,1.0,1.0
8554,More than 1000,0,1,1,1,1.0,500000.0,1,0,20150.0,17,12.0,4.0,8.0,11.0
8555,26-100,0,0,2,1,1.0,60.0,0,0,50.0,1,17.0,25.0,11.0,15.0
8556,101-500,1,1,1,1,0.0,60.0,0,1,62200.0,3,0.0,0.0,2.0,0.0
8598,1-25,0,0,2,1,0.0,60.0,1,0,1000.0,1,0.0,0.0,0.0,0.0
8599,500-1000,0,0,1,1,0.0,60.0,0,0,1850.0,2,40.0,16.0,5.0,21.0
8600,26-100,0,0,1,1,0.0,60.0,0,0,150.0,1,0.0,1.0,1.0,0.0
8601,101-500,0,1,1,1,1.0,260.0,0,0,5450.0,6,0.0,0.0,0.0,0.0
8602,26-100,1,0,1,1,0.0,60.0,1,1,10000.0,1,0.0,0.0,0.0,0.0
8603,101-500,0,1,1,1,0.0,2460.0,0,0,3750.0,3,1.0,1.0,1.0,1.0
8604,1-25,0,0,1,1,0.0,60.0,1,0,20000.0,2,0.0,0.0,0.0,0.0
8605,26-100,0,0,1,1,0.0,60.0,1,0,30000.0,3,0.0,0.0,0.0,0.0
8608,101-500,1,0,1,1,0.0,60.0,0,1,15000.0,1,0.0,1.0,1.0,0.0
8609,101-500,1,1,1,1,13.0,180.0,0,1,54500.0,2,7.0,3.0,5.0,2.0
8610,500-1000,1,0,1,1,1.0,499994.0,1,1,14720.0,2,83.0,48.0,20.0,40.0
8612,26-100,1,1,2,1,3.0,59.0,0,1,79900.0,4,3.0,1.0,4.0,1.0
8615,1-25,1,0,2,1,0.0,60.0,0,1,15000.0,1,7.0,2.0,2.0,2.0
8617,1-25,0,0,2,1,0.0,60.0,1,0,10000.0,1,1.0,1.0,0.0,1.0
8619,More than 1000,0,0,1,1,0.0,500000.0,1,0,30000.0,3,0.0,0.0,0.0,0.0
8620,101-500,0,0,2,1,0.0,60.0,0,0,150.0,1,0.0,0.0,0.0,0.0
8634,101-500,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
8636,26-100,0,1,1,1,1.0,13600.0,0,0,74050.0,58,0.0,0.0,0.0,0.0
8640,26-100,0,0,1,1,0.0,50.0,0,0,10200.0,3,0.0,1.0,1.0,0.0
8691,500-1000,0,0,2,1,0.0,60.0,1,0,10000.0,1,1.0,2.0,0.0,1.0
8715,26-100,0,0,2,1,13.0,60.0,0,0,150.0,1,0.0,1.0,1.0,0.0
8728,500-1000,0,1,1,1,0.0,60.0,0,0,5550.0,4,2.0,1.0,0.0,2.0
8729,500-1000,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
8732,500-1000,0,0,1,1,0.0,620.0,0,0,45200.0,12,2.0,3.0,0.0,2.0
8733,101-500,0,1,1,1,1.0,1818.0,0,0,14350.0,11,3.0,2.0,0.0,5.0
8736,26-100,0,0,2,1,4.0,60.0,0,0,150.0,1,30.0,5.0,6.0,21.0
8741,1-25,0,1,1,1,5.0,1800.0,0,0,12350.0,17,15.0,5.0,2.0,5.0
8742,101-500,0,1,1,1,6.0,60.0,0,0,3750.0,3,17.0,5.0,5.0,13.0
8743,More than 1000,0,0,1,1,0.0,60.0,1,0,70000.0,7,1.0,1.0,1.0,1.0
8744,1-25,1,0,2,1,3.0,60.0,0,1,94400.0,4,7.0,1.0,3.0,2.0
8745,101-500,1,1,1,1,1.0,60.0,0,1,84000.0,3,5.0,3.0,2.0,3.0
8746,More than 1000,1,0,1,1,1.0,60.0,1,1,118000.0,10,2.0,3.0,0.0,1.0
8747,500-1000,1,0,2,1,1.0,60.0,0,1,15000.0,1,4.0,1.0,1.0,0.0
8748,101-500,1,0,2,1,1.0,60.0,0,1,91700.0,4,6.0,1.0,0.0,0.0
8749,26-100,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
8750,101-500,0,1,2,1,0.0,60.0,0,0,50.0,1,7.0,1.0,0.0,5.0
8751,26-100,0,1,2,1,1.0,60.0,0,0,1850.0,2,10.0,3.0,0.0,11.0
8756,101-500,0,0,1,1,0.0,60.0,0,0,1000.0,1,1.0,1.0,1.0,1.0
8757,101-500,1,0,2,1,0.0,60.0,0,1,15000.0,1,17.0,6.0,3.0,5.0
8794,101-500,0,0,2,1,0.0,60.0,0,0,50.0,1,3.0,3.0,3.0,3.0
8856,1-25,1,0,1,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
8870,26-100,1,0,2,1,0.0,60.0,0,1,75400.0,4,0.0,0.0,0.0,0.0
8871,26-100,1,0,2,1,0.0,60.0,1,1,25000.0,2,0.0,0.0,0.0,0.0
8872,101-500,1,0,2,1,0.0,60.0,0,1,15000.0,1,0.0,0.0,0.0,0.0
8873,26-100,1,0,1,1,0.0,60.0,0,1,15000.0,1,0.0,0.0,0.0,0.0
8874,1-25,0,0,1,1,0.0,60.0,0,1,15010.0,1,0.0,0.0,0.0,0.0
8876,26-100,1,0,1,1,0.0,60.0,0,1,15000.0,1,0.0,0.0,0.0,0.0
8877,101-500,1,0,1,1,0.0,60.0,0,1,181200.0,11,0.0,0.0,0.0,0.0
8882,26-100,0,0,1,1,0.0,60.0,0,0,2450.0,3,0.0,0.0,0.0,0.0
8883,26-100,0,0,1,1,0.0,60.0,0,1,25000.0,1,0.0,0.0,0.0,0.0
8884,1-25,0,0,1,1,0.0,60.0,0,0,1850.0,2,0.0,0.0,0.0,0.0
8973,500-1000,1,0,1,1,0.0,60.0,1,1,10000.0,1,0.0,0.0,0.0,0.0
8980,1-25,0,0,1,1,0.0,60.0,0,0,50.0,1,7.0,1.0,3.0,0.0
8981,101-500,1,0,1,1,0.0,60.0,0,1,15000.0,1,0.0,1.0,1.0,0.0
8982,1-25,0,0,1,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
8983,101-500,0,0,1,1,0.0,60.0,1,0,10000.0,1,0.0,0.0,0.0,0.0
8984,26-100,0,0,1,1,0.0,60.0,1,0,10000.0,1,0.0,0.0,0.0,0.0
8985,26-100,0,0,1,1,0.0,60.0,1,0,10000.0,1,0.0,0.0,0.0,0.0
8986,26-100,0,0,1,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
8987,26-100,0,0,1,1,0.0,60.0,1,0,10000.0,1,0.0,1.0,1.0,0.0
8988,1-25,0,0,1,1,1.0,60.0,0,0,50.0,1,17.0,2.0,3.0,14.0
8989,1-25,0,0,1,1,1.0,60.0,0,0,50.0,1,2.0,1.0,11.0,1.0
8994,500-1000,0,1,1,1,1.0,60.0,0,0,4450.0,8,24.0,4.0,6.0,12.0
9021,1-25,0,0,1,1,1.0,60.0,0,0,600.0,2,2.0,1.0,1.0,0.0
9036,101-500,0,0,1,1,1.0,59.0,0,0,150.0,1,66.0,1.0,7.0,1.0
9037,101-500,0,0,1,1,0.0,60.0,1,0,10000.0,1,2.0,1.0,1.0,2.0
9042,1-25,0,0,1,1,1.0,60.0,1,0,10000.0,1,2.0,1.0,1.0,1.0
9045,1-25,0,0,1,1,1.0,60.0,0,0,50.0,1,18.0,4.0,7.0,7.0
9047,101-500,0,1,1,1,1.0,60.0,0,0,50.0,1,4.0,1.0,1.0,0.0
9052,101-500,0,0,1,1,0.0,50.0,0,0,650.0,2,2.0,1.0,1.0,2.0
9054,101-500,0,0,1,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
9055,500-1000,0,0,1,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
9056,More than 1000,0,0,1,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
9057,26-100,1,0,1,1,0.0,60.0,0,1,15000.0,1,0.0,0.0,0.0,0.0
9063,500-1000,0,1,1,1,0.0,60.0,1,0,10650.0,3,1.0,1.0,0.0,0.0
9077,500-1000,0,1,1,1,2.0,60.0,0,0,6649.0,8,6.0,1.0,7.0,5.0
9078,26-100,0,0,1,1,0.0,60.0,1,0,10000.0,1,0.0,0.0,0.0,0.0
9081,1-25,0,0,1,1,0.0,60.0,0,0,1850.0,2,16.0,1.0,6.0,4.0
9083,1-25,0,0,1,1,1.0,60.0,0,0,600.0,2,2.0,1.0,2.0,2.0
9086,500-1000,0,0,1,1,0.0,60.0,1,0,10000.0,1,4.0,1.0,2.0,0.0
9087,500-1000,0,0,1,1,0.0,60.0,0,0,2450.0,3,0.0,0.0,0.0,0.0
9088,101-500,1,0,1,1,0.0,60.0,1,1,20000.0,2,0.0,0.0,0.0,0.0
9089,500-1000,0,0,1,1,0.0,60.0,1,0,10000.0,1,0.0,1.0,1.0,0.0
9090,26-100,0,0,1,1,1.0,60.0,0,0,1850.0,2,22.0,1.0,1.0,0.0
9092,101-500,0,0,1,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
9094,1-25,1,0,1,1,1.0,60.0,0,1,50400.0,3,9.0,1.0,3.0,4.0
9095,1-25,0,1,1,1,40.0,3053.0,0,0,5450.0,4,518.0,292.0,181.0,135.0
9097,26-100,0,0,1,1,0.0,60.0,1,0,10000.0,1,7.0,1.0,5.0,5.0
